Eglo India,3.3,186,Consumer Electronics & Appliances , Bawal ,9
LS Automotive India,3.5,186,Auto Components , Chennai ,6
Inteva Products,3.6,186,Auto Components , Bengaluru ,3
Cheema Boilers,4.2,186,Industrial Machinery , Sahibzada Ajit Singh Nagar ,13
Open Financial Technologies Private Limited,3.2,186,FinTech , Bengaluru ,12
FreshersNow,4.0,186,Hyderabad +39 other locations,nan,39
M*Modal,3.6,186,IT Services & Consulting , Bengaluru ,10
CloudMoyo,4.0,186,Software Product , Pune ,3
Profinch Solutions,3.5,186,FinTech , Bengaluru ,6
Panchshil Realty,4.2,186,Real Estate , Pune ,4
Apollo Telehealth Services,3.9,186,Healthcare , Hyderabad ,41
Object Technology Solutions,3.8,186,IT Services & Consulting , Hyderabad ,11
Icl Fincorp,3.3,186,NBFC , Hyderabad ,32
Delhi World Public School,3.6,186,Education & Training , Kolkata ,58
Givaudan,4.0,186,Beauty & Personal Care , Pune ,10
Hogarth Worldwide,3.5,186,Marketing & Advertising , Chennai ,7
Zuari Agro Chemicals,3.8,186,Agro Chemicals , Vasco Da Gama ,55
Jehangir Hospital,3.9,186,Healthcare , Pune ,5
TekisHub Consulting Services,3.9,186,IT Services & Consulting , Hyderabad ,13
Gates,3.8,186,Industrial Automation , Faridabad ,20
Fabtech Projects & Engineers,3.8,186,Engineering & Construction , Pune ,21
Lumiq,3.2,186,IT Services & Consulting , Noida ,4
Symed Labs,3.8,186,Pharma , Hyderabad ,7
ARC Document Solutions,2.8,185,Printing & Publishing , Kolkata ,4
Carwale,3.4,185,Internet , Mumbai ,21
DesiCrew Solutions,3.1,185,Financial Services , Chennai ,14
PS Group,3.7,185,Real Estate , Kolkata ,10
INDIA TODAY GROUP,3.6,185,Media & Entertainment , Noida ,12
Fiat Chrysler Automobiles,3.7,185,Automobile , Chennai ,12
INFRES METHODEX,3.2,185,Industrial Automation , New Delhi ,40
Kiran Foreign Trade,3.0,185,Software Product , Sahibzada Ajit Singh Nagar ,10
Accutest Research Laboratories,3.2,185,Clinical Research , Mumbai ,7
Raptim Research,4.4,185,Clinical Research , Mumbai ,4
HEUBACH Colour,3.9,185,Chemicals , Ankleshwar ,14
The Hindu Group,3.8,185,Printing & Publishing , Chennai ,19
Psychotropics India,3.9,185,Pharma , Haridwar ,18
"MIDLAND CREDIT MANAGEMENT, INC.",3.7,185,Financial Services , Gurugram ,6
Invenio Business Solutions,3.5,185,IT Services & Consulting , Hyderabad ,6
Vikas Money,4.7,185,NBFC , Palakkad ,9
Invenio Business Solutions,3.5,185,IT Services & Consulting , Hyderabad ,6
DesiCrew Solutions,3.1,185,Financial Services , Chennai ,14
Vikas Money,4.7,185,NBFC , Palakkad ,9
ARC Document Solutions,2.8,185,Printing & Publishing , Kolkata ,4
CPC Diagnostics,3.8,185,Medical Equipment , Chennai ,29
Carwale,3.4,185,Internet , Mumbai ,21
Cex Webuy Entertainment,3.4,185,Retail , Mumbai ,10
ASK-EHS Engineering & Consultants,3.6,186,Engineering & Construction , Surat ,32
SAT n paper,4.4,185,New Delhi +4 other locations,nan,4
Biesse Manufacturing,3.7,185,Architecture & Interior Design , Bengaluru ,8
Toyo INK,4.0,185,Chemicals , Greater Noida ,14
Lubrizol Corporation,4.2,185,Chemicals , Mumbai ,10
Tripjack,4.0,185,Internet , Mumbai ,11
Burger Singh,3.6,185,Hospitality , New Delhi ,31
Edunet Foundation,4.1,185,Non-Profit , Bengaluru ,44
Overseas Health Care,3.1,184,Pharma , Phillaur ,42
TALENTEDGE,3.2,184,EdTech , Pune ,11
Tropilite Foods,3.6,184,Food Processing , Gwalior ,28
Excel Industries,3.9,184,Agro Chemicals , Mumbai ,24
Muthoot Mercantile,3.3,184,NBFC , Thiruvananthapuram ,52
L&T Infrastructure Development Projects,4.0,184,Engineering & Construction , Chennai ,39
Hyundai Heavy Industries,3.7,184,Industrial Machinery , Pune ,17
NMTronics India Private Limited,3.2,184,Electronics Manufacturing , Noida ,10
Sadhu Forging,3.6,184,Industrial Machinery , Faridabad ,8
Pegasus InfoCorp,2.8,184,IT Services & Consulting , Mumbai ,10
ePack Durables Solutions,3.8,184,Electronics Manufacturing , Dehradun ,13
Hero Future Energies,4.1,184,Power , New Delhi ,21
DesignCafe,3.3,184,Architecture & Interior Design , Bengaluru ,9
Shakti Hormann,3.6,184,Building Material , Hyderabad ,16
Ecolab Digital Center,3.4,184,Chemicals , Bengaluru ,3
Celon Laboratories,3.4,184,Pharma , Hyderabad ,23
Sequretek It Solutions,3.4,184,Emerging Technologies , Mumbai ,10
Swipewire Technologies,3.8,184,Software Product , Chennai ,4
The Pride Hotel,3.2,184,Hospitality , Pune ,23
Appiness Interactive,4.4,184,IT Services & Consulting , Bengaluru ,5
Walstar Technologies,4.1,184,IT Services & Consulting , Kolhapur ,3
Nandi Toyota,3.8,184,Automobile , Bengaluru ,6
Solverminds Solutions and Technologies,3.3,184,IT Services & Consulting , Chennai ,4
C.G. Marketing,3.9,184,Marketing & Advertising , Pune ,20
HLE Glascoat,3.3,184,Industrial Machinery , Anand ,9
Ambuja Cement Foundation,3.8,184,Non-Profit , Jaipur ,63
HLE Glascoat,3.3,184,Industrial Machinery , Anand ,9
MYND Intergrated Solutions,3.3,184,BPO , Gurugram ,13
JK Agri Genetics,3.6,183,Biotechnology , Hyderabad ,51
Creative Group,4.1,183,Architecture & Interior Design , New Delhi ,19
Gunnebo,3.8,183,Defence & Aerospace , Vadodara ,13
Elsevier,3.6,183,Printing & Publishing , Bengaluru ,11
TechMojo Solutions,4.0,183,IT Services & Consulting , Hyderabad ,1
NuSummit,3.5,183,IT Services & Consulting , Mumbai ,11
Afflatus Gravures,3.8,183,Printing & Publishing , Noida ,13
OASYS Tech Solutions,3.8,184,IT Services & Consulting , Bhubaneswar ,16
cFIRST,3.9,183,Recruitment , Ahmedabad ,7
Apis India Limited,3.6,184,Food Processing , New Delhi ,44
Towell Engineering Group,3.7,183,Engineering & Construction , Muscat ,13
TalentServe,2.0,183,Software Product , Mumbai ,8
Childline India Foundation,4.3,183,Non-Profit , Mumbai ,70
Citylife Retail,3.3,183,Retail , Kolkata ,46
WNS Denali,3.5,183,Management Consulting , Pune ,10
A2Z Infraservices,4.1,183,Facility Management Services , New Delhi ,22
Reliance Smart Point,4.3,183,Kolkata +78 other locations,nan,78
Zenoti,2.8,183,IT Services & Consulting , Hyderabad ,3
AlmaBetter,3.8,183,Bengaluru +11 other locations,nan,11
Flowmore,3.6,183,Industrial Machinery , Ghaziabad ,17
Euronet Worldwide,3.5,183,FinTech , Mumbai ,10
Kent,3.6,183,Financial Services , Noida ,55
Monginis Foods,3.5,183,Food Processing , Mumbai ,28
Cyient DLM,3.8,183,Hyderabad +5 other locations,nan,5
Commerce Pundit,4.4,184,IT Services & Consulting , Ahmedabad ,7
Essencea Infoserv,2.7,183,BPO , Hyderabad ,7
Bajaj Steel Industries,3.3,183,Industrial Machinery , Nagpur ,8
NuSummit,3.5,183,IT Services & Consulting , Mumbai ,11
Gunnebo,3.8,183,Defence & Aerospace , Vadodara ,13
Elsevier,3.6,183,Printing & Publishing , Bengaluru ,11
Shemaroo Entertainment,3.6,183,Media & Entertainment , Mumbai ,3
Target Engineering Construction Company,3.9,183,Engineering & Construction , Abu Dhabi ,16
TechMojo Solutions,4.0,183,IT Services & Consulting , Hyderabad ,1
KP GROUP,4.1,183,Logistics , Surat ,28
Private Practice,4.5,183,New Delhi +74 other locations,nan,74
Krystal Integrated Services Limited,4.1,183,Facility Management Services , Mumbai ,25
Bambino Agro Industries,4.0,183,Food Processing , Hyderabad ,30
Vision IAS,2.2,183,Education & Training , New Delhi ,10
Burman Hospitality,3.8,183,Hospitality , New Delhi ,26
Monomark Engineering,4.1,183,Engineering & Construction , Chittorgarh ,25
Auto Ignition,3.6,183,Auto Components , Faridabad ,9
Hindustan Media Ventures,3.8,182,Printing & Publishing , Patna ,31
Maksat Technologies,3.4,182,Telecom , New Delhi ,36
Mitsuba,3.6,182,Auto Components , Gurugram ,13
Oswal Group,3.8,182,Fashion & Textile , Ludhiana ,15
EbixCash Financial Technologies,2.8,182,IT Services & Consulting , Pune ,14
Heavy Engineering Corporation,3.6,182,Engineering & Construction , Ranchi ,9
Minda Stoneridge Instruments,3.4,182,Auto Components , Pune ,7
Naresh i Technologies,4.0,182,IT Services & Consulting , Hyderabad ,10
Tata Power Renewable Energy,4.0,182,Power , Bengaluru ,38
U.S. Polo Assn,4.4,182,Retail , Bengaluru ,54
Incrementors Web Solutions,3.9,182,Financial Services , New Delhi ,3
C-quel Management Services,4.3,182,Accounting & Auditing , Kolkata ,14
SEG Automotive,3.9,182,Auto Components , Bengaluru ,7
Fangs Technology,4.1,182,Consumer Electronics & Appliances , Chennai ,24
Cinda Engineering & Construction,4.1,182,Engineering & Construction , Noida ,13
SmartSchool Education,4.6,182,EdTech , Noida ,13
Tata Power Renewable Energy,4.0,182,Power , Bengaluru ,38
Dr. Willmar Schwabe India,3.9,182,Healthcare , Noida ,29
Mervice Infotech,3.8,182,BPO , Kolkata ,4
CTR Manufacturing Industries,3.7,182,Industrial Machinery , Pune ,10
Ring Plus Aqua,4.2,182,Auto Components , Nashik ,7
Cinda Engineering & Construction,4.1,182,Engineering & Construction , Noida ,13
SmartSchool Education,4.6,182,EdTech , Noida ,13
Ess Kay Group,3.7,182,Industrial Machinery , Greater Noida ,15
Minda Stoneridge Instruments,3.4,182,Auto Components , Pune ,7
Heavy Engineering Corporation,3.6,182,Engineering & Construction , Ranchi ,9
Central Institute of Plastics Engineering & Technology,3.7,182,Education & Training , Chennai ,36
Naresh i Technologies,4.0,182,IT Services & Consulting , Hyderabad ,10
EbixCash Financial Technologies,2.8,182,IT Services & Consulting , Pune ,14
Source One Management Services,3.5,182,IT Services & Consulting , Bengaluru ,12
Impact Analytics,3.7,182,IT Services & Consulting , Bengaluru ,4
Inspiredge IT Solutions,3.9,182,IT Services & Consulting , Visakhapatnam ,4
Cadworks India,4.9,182,Design , New Delhi ,6
AMS Comtel BPMS,3.2,182,IT Services & Consulting , New Delhi ,13
Birla Cellulose,3.6,182,Pulp & Paper , Bharuch ,15
Accurate Engineering Company,3.2,182,Industrial Machinery , Pune ,26
Sagar Hospital,4.3,182,Healthcare , Bengaluru ,7
Cadworks India,4.9,182,Design , New Delhi ,6
Prione Business Services,4.4,181,Retail , Bengaluru ,24
Simpa Energy,4.6,181,Power , Noida ,32
Labtron Equipment,3.5,181,Hyderabad +9 other locations,nan,9
AMBITION JOB,4.2,181,Recruitment , Hyderabad ,27
National Aerospace Laboratories,4.3,181,Defence & Aerospace , Bengaluru ,2
Ghatge Patil Industries,3.8,181,Industrial Machinery , Kolhapur ,8
Bharat Benz,4.3,181,Automobile , Chennai ,79
Jai Kisan,3.1,181,Internet , Mumbai ,32
Impresario Entertainment & Hospitality,4.2,181,Hospitality , Mumbai ,16
Celio Future Fashion,4.5,181,Retail , Mumbai ,47
Advantage One Tax Consulting,4.0,181,Financial Services , Hyderabad ,4
Gpt Infraprojects,3.9,181,Engineering & Construction , Kolkata ,26
Indian Council of Medical Research,4.2,181,Healthcare , New Delhi ,39
Reliance Corporate IT Park,4.0,181,Mumbai +38 other locations,nan,38
Teleminds Infotech,2.8,181,BPO , Kolkata ,2
Birdeye,3.1,181,Marketing & Advertising , Gurugram ,4
Qube Cinema Technologies,3.8,181,Media & Entertainment , Chennai ,11
Stumpp Schuele & Somappa Springs,3.4,181,Industrial Machinery , Bengaluru ,8
Indian Council of Medical Research,4.2,181,Healthcare , New Delhi ,39
Ghatge Patil Industries,3.8,181,Industrial Machinery , Kolhapur ,8
National Aerospace Laboratories,4.3,181,Defence & Aerospace , Bengaluru ,2
Bureau of Indian Standards,4.0,181,Government , New Delhi ,28
Vehere Technologies,4.5,181,IT Services & Consulting , Kolkata ,7
VBeyond Corporation,4.0,181,Recruitment , Lucknow ,8
SHREE VASU LOGISTICS,3.1,181,Logistics , Raipur ,22
Virinchi Technologies,3.2,181,IT Services & Consulting , Hyderabad ,5
DSM SOFT,3.0,181,IT Services & Consulting , Tiruchirappalli ,6
Graygraph Technologies Private Limited,4.4,181,IT Services & Consulting , Noida ,5
Mangal Industries,3.8,181,Auto Components , Tirupati ,19
Apollo Spectra Hospitals,4.4,181,Healthcare , New Delhi ,20
Axa Parenterals,3.7,181,Medical Equipment , Roorkee ,9
Groupe SEB,3.4,181,Consumer Electronics & Appliances , New Delhi ,35
Eicher Trucks and Buses,4.5,181,Automobile , Indore ,53
PC Financial Services,4.1,181,Financial Services , Gurugram ,4
Corient Business Solutions,3.2,181,Accounting & Auditing , Mumbai ,8
Allset Business Solutions,3.8,181,BPO , Chennai ,11
Sistema Shyam Teleservices,4.9,180,Telecom , Gurugram ,42
Global Hospital Pune India,3.9,180,Healthcare , Mumbai ,19
Vestian Global Workplace Services,3.3,180,Real Estate , Bengaluru ,16
Nippon Konpo,4.1,180,Logistics , Gurugram ,17
MSV International,3.8,180,Engineering & Construction , Gurugram ,66
Little Nap Recliners,4.7,180,Furniture & Furnishing , New Delhi ,18
RT Network Solutions,3.4,180,IT Services & Consulting , Kolkata ,33
Donear Industries,3.3,180,Fashion & Textile , Mumbai ,19
Ansal Api,3.9,180,Real Estate , New Delhi ,17
Fare Labs,2.7,180,Analytics & KPO , Gurugram ,6
Magnit Global,3.3,180,Software Product , Vadodara ,6
S kant Healthcare Ltd,4.7,180,Pharma , Vapi ,8
MaxVal Group,3.2,180,IT Services & Consulting , Coimbatore ,8
Relyon Softech,4.1,181,Software Product , Bengaluru ,15
Blue Rose Technologies,4.0,180,IT Services & Consulting , Bengaluru ,12
Kamdhenu,3.7,180,Building Material , Gurugram ,45
Zeon Lifesciences,4.1,180,Fitness & Wellness , Paonta Sahib ,6
Cloudstrats Technologies,3.1,180,IT Services & Consulting , Mumbai ,12
Theon Pharmaceuticals,3.8,180,Pharma , Baddi ,13
Radiant Appliances,4.1,180,Electronics Manufacturing , Hyderabad ,6
Wepsol,3.5,180,IT Services & Consulting , Bengaluru ,22
American InfoSource,3.4,180,IT Services & Consulting , Vadodara ,2
Oxford University Press,3.3,180,Printing & Publishing , New Delhi ,28
Li & Fung,3.9,180,Electrical Equipment , Gurugram ,12
Jarvis Technology and Strategy Consulting,3.3,180,Management Consulting , New Delhi ,38
Laminaar Aviation Infotech,2.6,180,IT Services & Consulting , Bengaluru ,5
GVK Group,3.8,180,Engineering & Construction , Hyderabad ,38
KDK Software,2.8,180,Software Product , Jaipur ,13
Trellix,3.5,180,Software Product , Bengaluru ,3
GoMechanic,3.3,180,Internet , Gurugram ,23
Aptonline,3.3,180,IT Services & Consulting , Hyderabad ,6
Cadmaxx Solutions,3.5,179,IT Services & Consulting , Bengaluru ,14
Gangar Eyenation,3.6,179,Retail , Mumbai ,22
Sfc Solutions,3.6,179,Automobile , Chennai ,19
Cornerstone OnDemand,3.2,179,Software Product , Pune ,6
Techugo,3.6,179,Software Product , Noida ,7
Market Xcel Data Matrix,2.7,179,Analytics & KPO , New Delhi ,29
Swal Corporation,4.2,179,Agro Chemicals , Pune ,78
Feedback Energy Distribution Company,3.5,179,Power , Bhubaneswar ,31
River Engineering,3.5,179,Industrial Machinery , Greater Noida ,10
Volante Technologies,3.3,179,FinTech , Chennai ,5
MSL Driveline Systems,4.3,179,Auto Components , Nashik ,8
S V S Projects India,3.1,179,Engineering & Construction , Hyderabad ,9
Prgx India,3.4,179,Accounting & Auditing , Pune ,2
Techugo,3.6,179,Software Product , Noida ,7
MSL Driveline Systems,4.3,179,Auto Components , Nashik ,8
Cornerstone OnDemand,3.2,179,Software Product , Pune ,6
Sfc Solutions,3.6,179,Automobile , Chennai ,19
Gangar Eyenation,3.6,179,Retail , Mumbai ,22
TPF Engineering,3.8,179,Engineering & Construction , Mumbai ,31
Blue Tokai Coffee Roasters,3.8,179,Beverage , New Delhi ,10
Indus Motors,4.0,179,Automobile , Kochi ,32
OneAdvanced,3.0,179,IT Services & Consulting , Bengaluru ,6
United Nations Development Programme,4.1,179,Non-Profit , New Delhi ,58
Sakarni Plaster,4.4,179,Building Material , New Delhi ,28
Kapil Chit Funds,4.0,179,FinTech , Hyderabad ,47
Nabard Consultancy Services,3.7,179,Management Consulting , New Delhi ,57
RPP Infra Projects,3.8,179,Engineering & Construction , Chennai ,32
DESIGNCO,3.9,179,Import & Export , Moradabad ,7
Vilcart,3.7,179,Internet , Bengaluru ,50
Wellspring Healthcare,2.7,178,Healthcare , Mumbai ,27
Collage,4.2,178,Retail , Hyderabad ,78
NHPC,4.2,178,Power , Faridabad ,26
Asianet Satellite Communications,4.4,178,Internet , Thiruvananthapuram ,23
Hitek Syndicate,3.6,178,Banking , New Delhi ,16
Archean Chemical Industries,3.8,178,Chemicals , Bhuj ,18
Jubilant Industries,3.8,178,Agro Chemicals , New Delhi ,35
Institute of Language Management,4.2,178,Education & Training , Bengaluru ,12
Swaraj Engines,3.7,178,Automobile , Sahibzada Ajit Singh Nagar ,10
Anytime Fitness,3.6,178,Fitness & Wellness , New Delhi ,31
SYNCHRONIZED SUPPLY SYSTEMS,4.0,178,Logistics , Gurugram ,19
CR Asia,3.9,178,Oil & Gas , Jamnagar ,12
Hindustan Platinum,3.5,178,Metals & Mining , Mumbai ,4
Matrix Cellular Services,4.2,178,Telecom , New Delhi ,20
Jayem Automotives,3.3,178,Auto Components , Coimbatore ,8
Natural Remedies,3.7,178,Pharma , Bengaluru ,21
Don Bosco Tech Society,4.0,178,Non-Profit , New Delhi ,50
Eurofins Advinus,3.4,178,Pharma , Bengaluru ,7
Arwade Infrastructure,4.0,178,Engineering & Construction , Pune ,11
Bhavna Corp.,3.5,178,IT Services & Consulting , Noida ,7
Mansukh Securities & Finance,3.2,178,Financial Services , Ahmedabad ,11
Eros Group,4.0,178,Real Estate , New Delhi ,13
IPL Biologicals,4.0,179,Agriculture , Gurugram ,34
SeQuent Scientific,3.8,178,Pharma , Mumbai ,17
Jaslok Hospital and Research Centre,4.1,178,Healthcare , Mumbai ,10
Healthplix Technologies,3.0,178,Fitness & Wellness , Bengaluru ,30
Aster Cmi Hospital,3.8,178,Healthcare , Bengaluru ,7
Architect Hafeez Contractor,3.0,178,Architecture & Interior Design , Mumbai ,9
Lakme Salon,3.9,178,Beauty & Personal Care , Bengaluru ,47
Dr B Lal Clinical Laboratory,4.0,178,Healthcare , Jaipur ,13
Swelect Energy Systems,4.0,178,Electrical Equipment , Chennai ,41
Qatar Petroleum,4.3,178,Oil & Gas , Doha ,11
ANEWA Engineering,3.7,178,Engineering & Construction , Hyderabad ,1
Gainwell Technologies,4.0,178,IT Services & Consulting , Bengaluru ,10
NeST Digital,3.5,178,IT Services & Consulting , Kochi ,9
Kriya NextWealth,3.7,178,Chittoor +9 other locations,nan,9
Starworth Infrastructure Construction,3.6,178,Engineering & Construction , Bengaluru ,8
Sulphur Mills,3.6,178,Agro Chemicals , Mumbai ,31
KPI Partners,3.7,178,IT Services & Consulting , Hyderabad ,6
Dr ITM,3.2,179,BPO , Jaipur ,15
Ashish Life Science,3.7,177,Pharma , Mumbai ,10
Admiral Solutions,3.2,177,IT Services & Consulting , New Delhi ,4
Eazy ERP Technologies,3.7,179,IT Services & Consulting , Gurugram ,11
Thriveni Sainik Mining,4.2,177,Metals & Mining , Hazaribag ,11
Cipla Industries,3.9,177,Pharma , Indore ,31
Polyplastics,3.8,177,Petrochemicals , Ahmedabad ,24
Ayoki Fabricon,3.8,177,Engineering & Construction , Pune ,25
Simplify3x Software,3.8,177,Software Product , Bengaluru ,6
KNNX Corp,2.6,177,IT Services & Consulting , Noida ,7
Geno Pharmaceuticals,2.8,177,Pharma , Mumbai ,41
Thinksynq Solutions,3.9,177,Management Consulting , Chennai ,15
Eshopbox Ecommerce,2.9,177,Internet , Gurugram ,5
Denso Ten Minda India,4.1,177,Auto Components , Bawal ,10
Aurus,2.6,177,FinTech , Pune ,4
Lalitpur Power Generation,4.3,177,Power , Lalitpur ,10
Kolors Healthcare,3.7,177,Healthcare , Hyderabad ,31
Shankar Packagings,2.6,177,Packaging , Vadodara ,6
Epimoney,3.3,178,Financial Services , Mumbai ,17
Bentley Systems,4.1,177,Software Product , Pune ,7
Paisalo Digital,3.6,177,NBFC , New Delhi ,61
Diksha Technologies,3.1,177,IT Services & Consulting , Bengaluru ,6
Bewakoof,3.7,177,Fashion & Textile , Bengaluru ,15
Divgi Torqtransfer Systems,3.2,177,Auto Components , Pune ,7
Ultra Engineers,4.0,177,Industrial Machinery , Pune ,8
INOXCVA,3.2,177,Engineering & Construction , Vadodara ,15
Sandfits Foundries,4.1,177,Auto Components , Coimbatore ,3
Wintax Solution,4.6,177,Recruitment , Surat ,61
Lohum Cleantech,3.4,177,Semiconductors , Greater Noida ,9
Hyderabad Metro Rail,4.1,177,Railways , Hyderabad ,5
LiquidHub,3.6,176,IT Services & Consulting , Hyderabad ,8
Arvind Smartspaces Limited,3.6,176,Real Estate , Ahmedabad ,6
Gnrc Hospital,3.6,176,Healthcare , Guwahati ,12
Tata Passenger Electric Mobility,4.2,176,Automobile , Ahmedabad ,14
GUVI,3.5,176,EdTech , Chennai ,9
